,label,text
2298,0,imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you've imagined the ring .
2299,1,it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .
2300,0,"overall , it's a pretty mediocre family film ."
2301,1,like a less dizzily gorgeous companion to mr . wong's in the mood for love -- very much a hong kong movie despite its mainland setting .
2302,1,secretary is just too original to be ignored .
2303,1,fulfills the minimum requirement of disney animation .
2304,1,it never fails to engage us .
2305,0,"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer's secondhand material ."
2306,1,poignant japanese epic about adolescent anomie and heartbreak .
2307,1,"i'll put it this way : if you're in the mood for a melodrama narrated by talking fish , this is the movie for you ."
2308,1,takes a fresh and absorbing look at a figure whose legacy had begun to bronze .
2309,1,"jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot ."
2310,1,the sword fighting is well done and auteuil is a goofy pleasure .
2311,0,"an awful lot like one of [spears'] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ."
2312,1,"the sort of film that makes me miss hitchcock , but also feel optimistic that there's hope for popular cinema yet ."
2313,0,"although there are several truly jolting scares , there's also an abundance of hackneyed dialogue and more silly satanic business than you can shake a severed limb at ."
2314,1,maintains your interest until the end and even leaves you with a few lingering animated thoughts .
2315,1,there's a lot to recommend read my lips .
2316,1,"this film seems thirsty for reflection , itself taking on adolescent qualities ."
2317,1,australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .
2318,1,"a buoyant romantic comedy about friendship , love , and the truth that we're all in this together ."
2319,0,"a loud , witless mess that has none of the charm and little of the intrigue from the tv series ."
2320,0,"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring ."
2321,0,"the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers ."
2322,0,"the whole damn thing is ripe for the jerry springer crowd . it's all pretty cynical and condescending , too ."
2323,0,"a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither , and fails at both endeavors ."
2324,1,nicholson's understated performance is wonderful . as warren he stumbles in search of all the emotions and life experiences he's neglected over the years .
2325,0,it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and harder to understand her choices .
2326,0,"this heist flick about young brooklyn hoods is off the shelf after two years to capitalize on the popularity of vin diesel , seth green and barry pepper . it should have stayed there ."
2327,1,"an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient"
2328,1,"creepy , authentic and dark . this disturbing bio-pic is hard to forget ."
2329,1,it's a masterpiece .
2330,0,"chaotic , self-indulgent and remarkably ugly to look at , it's . . . like a series of pretentiously awful student films strung together into one feature-length horror ."
2331,0,". . . the efforts of its star , kline , to lend some dignity to a dumb story are for naught ."
2332,1,it's refreshing to see a girl-power movie that doesn't feel it has to prove anything .
2333,1,tender yet lacerating and darkly funny fable .
2334,1,it's a solid movie about people whose lives are anything but .
2335,0,not exactly the bees knees
2336,0,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone ."
2337,1,a worthy entry into a very difficult genre .
2338,0,the film is like a series of beginnings and middles that never take off .
2339,1,it's never dull and always looks good .
2340,1,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling ."
2341,0,"if there's a heaven for bad movies , deuces wild is on its way ."
2342,0,what's really sad is to see two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that's tv sitcom material at best .
2343,1,until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity .
2344,0,"to better understand why this didn't connect with me would require another viewing , and i won't be sitting through this one again . . . that in itself is commentary enough ."
2345,0,"we never really feel involved with the story , as all of its ideas remain just that : abstract ideas ."
